Date,Open,High,Low,Close,Adj Close,Volume
2010-05-05,116.559998,117.800003,115.970001,116.82,100.724251,328973200
2010-05-06,116.260002,117.0,105.0,112.940002,97.37886800000001,647356600
2010-05-07,112.639999,113.769997,109.410004,111.260002,95.930328,637558800
2010-05-10,115.809998,116.650002,114.910004,116.160004,100.155174,396159600
2010-05-11,115.07,117.360001,114.910004,115.83000200000001,99.870636,317849800
2010-05-12,116.290001,117.620003,116.089996,117.449997,101.26745600000001,235607100
2010-05-13,117.129997,117.68,115.889999,115.989998,100.008614,234452500
2010-05-14,115.120003,115.33000200000001,112.870003,113.889999,98.19796,345601400
2010-05-17,114.199997,114.519997,111.769997,113.949997,98.24969499999999,325739800
2010-05-18,114.879997,115.220001,112.029999,112.400002,96.91327700000001,360556800
2010-05-19,111.769997,112.769997,110.360001,111.760002,96.36142,394742700
2010-05-20,109.379997,109.889999,107.470001,107.540001,92.72287,530418300
2010-05-21,105.910004,109.379997,105.360001,109.110001,94.076538,500909400
2010-05-24,108.519997,109.389999,107.610001,107.709999,92.86945300000001,269823000
2010-05-25,105.110001,107.870003,104.379997,107.82,92.964287,396505200
2010-05-26,108.480003,109.470001,106.849998,107.16999799999999,92.403862,349719300
2010-05-27,109.190002,110.800003,108.779999,110.760002,95.499229,300870500
2010-05-28,110.639999,110.720001,108.849998,109.370003,94.300728,297933500
2010-06-01,108.349998,109.949997,107.370003,107.529999,92.714249,277909400
2010-06-02,108.08000200000001,110.339996,107.510002,110.33000200000001,95.12846400000001,240243700
2010-06-03,110.650002,111.059998,109.58000200000001,110.709999,95.45609300000001,226618300
2010-06-04,108.610001,109.33000200000001,106.459999,106.82,92.10206600000001,398475600
2010-06-07,107.199997,107.610001,105.410004,105.489998,90.955315,264609100
2010-06-08,105.57,106.83000200000001,104.650002,106.620003,91.929634,357774300
2010-06-09,107.239998,108.279999,105.599998,106.050003,91.438164,268023300
2010-06-10,107.860001,109.279999,106.040001,109.150002,94.11101500000001,317890600
2010-06-11,108.190002,109.75,108.120003,109.68,94.56800799999999,214128200
2010-06-14,110.519997,111.120003,109.400002,109.510002,94.42144,207196100
2010-06-15,110.279999,112.099998,110.089996,112.0,96.568352,238268700
2010-06-16,111.41999799999999,112.41999799999999,111.199997,111.959999,96.533852,216374000
2010-06-17,112.279999,112.33000200000001,111.050003,112.139999,96.689064,263185800
2010-06-18,111.83000200000001,112.129997,111.370003,111.730003,96.7939,174006600
2010-06-21,113.120003,113.199997,110.790001,111.410004,96.51666999999999,213140700
2010-06-22,111.410004,111.900002,109.410004,109.57,94.922661,239355400
2010-06-23,109.639999,110.029999,108.480003,109.230003,94.628113,254639900
2010-06-24,108.690002,108.83000200000001,107.139999,107.41999799999999,93.060059,268523600
2010-06-25,107.739998,108.41999799999999,106.769997,107.870003,93.449905,238726500
2010-06-28,108.029999,108.32,107.139999,107.529999,93.155373,169218600
2010-06-29,106.019997,107.510002,103.550003,104.209999,90.27918199999999,373649500
2010-06-30,103.91999799999999,104.879997,102.879997,103.220001,89.421516,284101700
2010-07-01,103.150002,103.489998,101.129997,102.760002,89.02301800000001,382924800
2010-07-02,103.110001,103.41999799999999,101.620003,102.199997,88.537872,233385200
2010-07-06,103.639999,104.370003,101.879997,102.870003,89.118309,256935300
2010-07-07,103.129997,106.239998,103.019997,106.110001,91.92519399999999,253769400
2010-07-08,107.0,107.279999,105.910004,107.160004,92.83483100000001,210842100
2010-07-09,107.129997,107.970001,106.93,107.959999,93.52787,144999900
2010-07-12,107.599998,108.239998,107.150002,108.029999,93.588516,131283600
2010-07-13,109.150002,110.089996,108.93,109.660004,95.000626,213025900
2010-07-14,109.309998,110.08000200000001,108.860001,109.650002,94.991959,184426800
2010-07-15,109.610001,110.059998,108.16999799999999,109.68,95.01795200000001,232337900
2010-07-16,109.089996,109.209999,106.449997,106.660004,92.40167199999999,282693400
2010-07-19,107.050003,107.629997,106.220001,107.290001,92.947449,186709000
2010-07-20,105.870003,108.559998,105.82,108.480003,93.978371,258162400
2010-07-21,109.040001,109.07,106.629997,107.07,92.756844,264527000
2010-07-22,108.339996,109.940002,108.33000200000001,109.459999,94.827332,274781300
2010-07-23,109.239998,110.57,108.93,110.410004,95.650352,222020800
2010-07-26,110.599998,111.66999799999999,110.290001,111.559998,96.646606,184445700
2010-07-27,112.16999799999999,112.290001,111.110001,111.550003,96.63797,204855600
2010-07-28,111.32,111.660004,110.459999,110.83000200000001,96.014206,163056200
2010-07-29,111.519997,111.82,109.410004,110.290001,95.546425,220149100
2010-07-30,109.16999799999999,110.860001,108.980003,110.269997,95.529076,220070600
2010-08-02,111.989998,112.940002,111.540001,112.760002,97.686226,188263200
2010-08-03,112.480003,112.769997,111.849998,112.220001,97.218399,146657300
2010-08-04,112.529999,113.110001,112.160004,112.970001,97.868126,158171700
2010-08-05,112.25,112.910004,112.08000200000001,112.849998,97.764183,140473800
2010-08-06,111.739998,112.57,110.91999799999999,112.389999,97.365662,239728300
2010-08-09,112.91999799999999,113.18,112.32,112.989998,97.885475,120800400
2010-08-10,112.029999,112.980003,111.370003,112.379997,97.356995,242916300
2010-08-11,110.650002,110.690002,109.120003,109.300003,94.688744,273406900
2010-08-12,107.650002,109.019997,107.599998,108.629997,94.108299,239542600
2010-08-13,108.290001,108.959999,108.18,108.309998,93.831078,158698500
2010-08-16,107.57,108.610001,107.18,108.260002,93.787773,147895300
2010-08-17,109.190002,110.389999,108.879997,109.589996,94.939964,172270300
2010-08-18,109.540001,110.379997,108.910004,109.790001,95.113228,182922100
2010-08-19,109.220001,109.489998,107.43,107.879997,93.45856500000001,265847600
2010-08-20,107.559998,107.940002,106.75,107.529999,93.155373,209714200
2010-08-23,108.040001,108.57,107.07,107.120003,92.80019399999999,163490300
2010-08-24,105.949997,106.389999,104.970001,105.529999,91.422722,280677800
2010-08-25,104.949997,106.339996,104.290001,105.940002,91.777901,272234800
2010-08-26,106.440002,106.58000200000001,104.879997,105.230003,91.162842,224439500
2010-08-27,105.889999,106.970001,104.309998,106.860001,92.574921,272649000
2010-08-30,106.58000200000001,106.910004,105.300003,105.309998,91.232124,167238600
2010-08-31,104.91999799999999,105.980003,104.489998,105.309998,91.232124,273933100
2010-09-01,106.730003,108.610001,106.660004,108.459999,93.961014,256828100
2010-09-02,108.720001,109.489998,108.489998,109.470001,94.836014,156112200
2010-09-03,110.540001,110.989998,109.949997,110.889999,96.0662,212197300
2010-09-07,110.370003,110.510002,109.550003,109.639999,94.983299,141973700
2010-09-08,109.860001,110.849998,109.809998,110.410004,95.650352,149924400
2010-09-09,111.650002,111.68,110.620003,110.91999799999999,96.092178,147017900
2010-09-10,111.120003,111.610001,110.870003,111.480003,96.577309,127819000
2010-09-13,112.58000200000001,112.949997,112.129997,112.720001,97.65155,178503500
2010-09-14,112.5,113.290001,112.08000200000001,112.650002,97.590912,209823600
2010-09-15,112.32,113.209999,111.980003,113.08000200000001,97.96344,168608400
2010-09-16,112.730003,113.120003,112.349998,113.050003,97.937462,199962900
2010-09-17,113.040001,113.150002,112.18,112.489998,97.974014,195836900
2010-09-20,112.879997,114.459999,112.519997,114.209999,99.472061,214555200
2010-09-21,114.300003,114.839996,113.510002,113.980003,99.271751,268389100
2010-09-22,113.800003,114.440002,113.099998,113.41999799999999,98.784012,191322400
2010-09-23,112.489998,113.66999799999999,112.18,112.5,97.982727,202354300
2010-09-24,113.75,114.900002,113.650002,114.82,100.003357,209671800
2010-09-27,114.860001,114.989998,114.160004,114.269997,99.524338,128761800
2010-09-28,114.41999799999999,115.040001,113.18,114.66999799999999,99.872711,209207500
2010-09-29,114.379997,114.910004,114.019997,114.470001,99.698532,179665800
2010-09-30,115.050003,115.790001,113.589996,114.129997,99.40238199999999,287106700
2010-10-01,114.989998,115.120003,113.93,114.610001,99.820465,174638700
2010-10-04,114.370003,114.849998,113.18,113.75,99.071449,166153200
2010-10-05,114.800003,116.32,114.66999799999999,116.040001,101.06591800000001,229634100
2010-10-06,116.019997,116.33000200000001,115.559998,116.029999,101.05720500000001,148626600
2010-10-07,116.5,116.529999,115.190002,115.889999,100.935272,164860000
2010-10-08,116.050003,116.860001,115.610001,116.540001,101.501427,177760100
2010-10-11,116.720001,116.970001,116.25,116.650002,101.59721400000001,103098300
2010-10-12,116.269997,117.349998,115.650002,117.010002,101.910744,182210000
2010-10-13,117.660004,118.550003,117.379997,117.91999799999999,102.703323,194347200
2010-10-14,117.809998,118.010002,116.720001,117.459999,102.302666,217764300
2010-10-15,118.279999,118.349998,116.760002,117.699997,102.511719,243705000
2010-10-18,117.739998,118.66999799999999,117.309998,118.279999,103.016876,141204800
2010-10-19,117.190002,117.849998,116.019997,116.730003,101.666901,280604700
2010-10-20,116.940002,118.440002,116.870003,117.870003,102.65978199999999,200051800
2010-10-21,118.400002,119.089996,117.209999,118.129997,102.886223,221585500
2010-10-22,118.309998,118.529999,118.0,118.349998,103.07785,108212400
2010-10-25,119.139999,119.760002,118.610001,118.699997,103.382683,151145700
2010-10-26,118.099998,118.839996,117.870003,118.720001,103.40007,158982900
2010-10-27,117.889999,118.510002,117.260002,118.379997,103.10395799999999,190024000
2010-10-28,119.059998,119.110001,117.83000200000001,118.400002,103.121376,168576000
2010-10-29,118.279999,118.720001,118.07,118.489998,103.19976,144305500
2010-11-01,119.07,119.75,117.849998,118.529999,103.234604,174074800
2010-11-02,119.41999799999999,119.75,119.099998,119.470001,104.053299,158345900
2010-11-03,119.68,120.019997,118.449997,119.949997,104.47138199999999,226702800
2010-11-04,121.279999,122.32,119.970001,122.260002,106.483299,215039400
2010-11-05,122.339996,122.91999799999999,122.18,122.720001,106.88391100000001,180654100
2010-11-08,122.339996,122.690002,121.940002,122.489998,106.683586,156107100
2010-11-09,122.82,122.949997,121.120003,121.610001,105.91716799999999,186621600
2010-11-10,121.58000200000001,122.160004,120.660004,122.099998,106.343925,221387400
2010-11-11,121.050003,121.82,120.68,121.639999,105.943275,158017600
2010-11-12,120.82,121.349998,119.650002,120.199997,104.689102,239068800
2010-11-15,120.58000200000001,121.050003,119.980003,120.029999,104.541031,163940800
2010-11-16,119.290001,119.489998,117.589996,118.160004,102.912361,299566200
2010-11-17,118.209999,118.709999,117.860001,118.220001,102.96461500000001,172308900
2010-11-18,119.360001,120.389999,119.349998,119.959999,104.480064,197723700
2010-11-19,119.900002,120.339996,119.25,120.290001,104.76750899999999,156852900
2010-11-22,119.690002,120.239998,118.769997,120.190002,104.68040500000001,181361000
2010-11-23,118.769997,119.019997,117.989998,118.449997,103.16494,222309000
2010-11-24,119.199997,120.230003,119.18,120.199997,104.689102,140046100
2010-11-26,119.160004,119.809998,118.800003,118.800003,103.469765,76007800
2010-11-29,118.5,119.480003,117.739998,119.160004,103.78334,223642300
2010-11-30,117.980003,119.16999799999999,117.809998,118.489998,103.19976,233930700
2010-12-01,120.199997,121.239998,120.190002,121.010002,105.39459199999999,221037200
2010-12-02,121.199997,122.650002,121.129997,122.559998,106.74456,191213600
2010-12-03,122.139999,123.029999,122.110001,122.889999,107.03198200000001,151288900
2010-12-06,122.629997,123.040001,122.5,122.760002,106.918747,103050500
2010-12-07,123.940002,124.010002,122.760002,122.83000200000001,106.979721,206581000
2010-12-08,122.980003,123.379997,122.410004,123.279999,107.371651,138019200
2010-12-09,123.970001,124.019997,123.150002,123.760002,107.78971100000001,123705100
2010-12-10,124.139999,124.599998,123.730003,124.480003,108.416817,117571700
2010-12-13,125.050003,125.199997,124.519997,124.559998,108.486473,133812700
2010-12-14,124.75,125.230003,124.290001,124.66999799999999,108.582275,147249600
2010-12-15,124.440002,124.93,123.889999,124.099998,108.085854,160823100
2010-12-16,124.18,124.910004,123.75,124.82,108.71293600000001,185035200
2010-12-17,124.08000200000001,124.459999,123.82,124.300003,108.82939099999999,141075300
2010-12-20,124.639999,124.900002,123.980003,124.599998,109.092049,119085500
2010-12-21,124.989998,125.470001,124.870003,125.389999,109.78369099999999,94965500
2010-12-22,125.480003,125.82,125.410004,125.779999,110.125175,78878100
2010-12-23,125.639999,125.779999,125.290001,125.599998,109.96758999999999,70053700
2010-12-27,125.129997,125.769997,125.040001,125.650002,110.011353,58126000
2010-12-28,125.900002,125.949997,125.5,125.83000200000001,110.16893799999998,55309100
2010-12-29,125.980003,126.199997,125.900002,125.91999799999999,110.247749,58033100
2010-12-30,125.800003,126.129997,125.529999,125.720001,110.07265500000001,76616900
2010-12-31,125.529999,125.870003,125.33000200000001,125.75,110.098923,91218900
2011-01-03,126.709999,127.599998,125.699997,127.050003,111.23711399999999,138725200
2011-01-04,127.33000200000001,127.370003,126.190002,126.980003,111.175835,137409700
2011-01-05,126.58000200000001,127.720001,126.459999,127.639999,111.753677,133975300
2011-01-06,127.690002,127.83000200000001,127.010002,127.389999,111.53478999999999,122519000
2011-01-07,127.559998,127.769997,126.150002,127.139999,111.31591,156034600
2011-01-10,126.58000200000001,127.160004,126.199997,126.980003,111.175835,122401700
2011-01-11,127.440002,127.739998,126.949997,127.43,111.569832,110287000
2011-01-12,128.21000700000002,128.720001,127.459999,128.580002,112.576691,107929200
2011-01-13,128.630005,128.690002,128.050003,128.369995,112.392807,129048400
2011-01-14,128.190002,129.330002,128.100006,129.300003,113.207077,117677900
2011-01-18,129.179993,129.639999,129.029999,129.520004,113.39969599999999,114401300
2011-01-19,129.41000400000001,129.53999299999998,127.910004,128.25,112.28775,151958400
2011-01-20,127.959999,128.399994,127.129997,128.080002,112.138901,175745700
2011-01-21,128.880005,129.169998,128.229996,128.369995,112.392807,151462900
2011-01-24,128.28999299999998,129.25,128.259995,129.100006,113.031967,113715500
2011-01-25,128.759995,129.279999,128.110001,129.169998,113.093254,167552200
2011-01-26,129.490005,130.050003,129.229996,129.669998,113.531021,141281500
2011-01-27,129.699997,130.21000700000002,129.470001,129.990005,113.81121100000001,123302700
2011-01-28,130.139999,130.350006,127.510002,127.720001,111.82373799999999,295637300
2011-01-31,128.070007,128.779999,127.75,128.679993,112.66421499999998,149249200
2011-02-01,129.46000700000002,130.970001,129.380005,130.740005,114.46784199999999,167194300
2011-02-02,130.399994,130.83999599999999,130.330002,130.490005,114.248947,118323600
2011-02-03,130.259995,130.979996,129.570007,130.779999,114.502876,145886700
2011-02-04,130.830002,131.199997,130.229996,131.149994,114.82680500000001,134634800
2011-02-07,131.440002,132.399994,131.429993,131.970001,115.54474599999999,112439100
2011-02-08,132.08999599999999,132.639999,131.729996,132.570007,116.070099,99072800
2011-02-09,132.21000700000002,132.630005,131.610001,132.270004,115.807419,146436700
2011-02-10,131.600006,132.470001,131.300003,132.320007,115.85118100000001,162708500
2011-02-11,131.800003,133.279999,131.770004,133.110001,116.54286200000001,137710300
2011-02-14,133.029999,133.53999299999998,132.880005,133.429993,116.823044,101690700
2011-02-15,133.020004,133.220001,132.320007,133.009995,116.45531499999998,119575400
2011-02-16,133.46000700000002,134.009995,133.190002,133.850006,117.19079599999999,130183500
2011-02-17,133.46000700000002,134.429993,133.33999599999999,134.25,117.540993,109810500
2011-02-18,134.369995,134.690002,134.059998,134.529999,117.786133,130002400
2011-02-22,133.119995,134.559998,131.470001,131.830002,115.42218000000001,233116400
2011-02-23,131.75,132.070007,130.21000700000002,131.020004,114.71300500000001,227584000
2011-02-24,130.880005,131.440002,129.699997,130.929993,114.634178,260431400
2011-02-25,131.479996,132.41000400000001,131.399994,132.330002,115.859955,141686900
2011-02-28,132.820007,133.320007,132.380005,133.149994,116.577904,141585500
2011-03-01,133.570007,133.690002,130.889999,130.929993,114.634178,258565500
2011-03-02,130.75,131.820007,130.350006,131.21000700000002,114.879356,200277400
2011-03-03,132.399994,133.619995,132.389999,133.470001,116.858047,176480100
2011-03-04,133.369995,133.630005,131.600006,132.470001,115.98252099999999,277202300
2011-03-07,132.860001,133.16000400000001,130.740005,131.429993,115.071968,216790400
2011-03-08,131.639999,133.0,131.070007,132.580002,116.078865,174615000
2011-03-09,132.320007,132.800003,131.600006,132.389999,115.91251399999999,153806000
2011-03-10,131.0,131.179993,129.809998,129.940002,113.767395,301291800
2011-03-11,129.520004,131.309998,129.490005,130.83999599999999,114.55541200000002,225621800
2011-03-14,129.990005,130.479996,129.059998,130.050003,113.863739,234974100
2011-03-15,126.589996,129.330002,126.5,128.559998,112.559174,359585400
2011-03-16,128.149994,128.570007,125.279999,126.18,110.47539499999999,468670300
2011-03-17,128.0,128.389999,127.099998,127.849998,111.93753799999999,254303700
2011-03-18,128.83999599999999,128.880005,127.510002,127.760002,112.344673,230435400
2011-03-21,129.350006,130.009995,129.199997,129.740005,114.08578500000002,153992600
2011-03-22,129.720001,129.889999,129.169998,129.28999299999998,113.690071,129538600
2011-03-23,128.929993,130.0,128.320007,129.66000400000001,114.015427,148603100
2011-03-24,130.399994,131.08999599999999,129.669998,130.899994,115.105804,159129800
2011-03-25,131.240005,131.869995,130.889999,131.300003,115.45755,155642800
2011-03-28,131.580002,131.919998,130.940002,130.979996,115.17617800000001,109762400
2011-03-29,130.869995,131.899994,130.440002,131.860001,115.94998899999999,129798800
2011-03-30,132.550003,133.16000400000001,132.360001,132.770004,116.750198,135835000
2011-03-31,132.600006,132.96000700000002,132.449997,132.58999599999999,116.591881,132537100
2011-04-01,133.41000400000001,133.770004,132.830002,133.149994,117.084328,153850100
2011-04-04,133.429993,133.669998,132.880005,133.259995,117.18103,100768900
2011-04-05,133.0,133.830002,132.940002,133.240005,117.16348300000001,120791500
2011-04-06,133.880005,134.0,133.119995,133.66000400000001,117.532799,120411600
2011-04-07,133.419998,133.979996,132.66000400000001,133.320007,117.23382600000001,170731500
2011-04-08,133.91000400000001,133.990005,132.309998,132.860001,116.829323,147945400
2011-04-11,133.0,133.449997,132.139999,132.46000700000002,116.477585,121385400
2011-04-12,131.720001,131.979996,130.990005,131.470001,115.607033,161187400
2011-04-13,132.080002,132.179993,130.96000700000002,131.46000700000002,115.59823600000001,162059000
2011-04-14,130.699997,131.759995,130.270004,131.559998,115.68616499999999,161220400
2011-04-15,131.800003,132.369995,131.41000400000001,132.03999299999998,116.10823799999999,170006700
2011-04-18,130.58999599999999,132.029999,129.509995,130.559998,114.80684699999999,210759300
2011-04-19,130.759995,131.350006,130.440002,131.309998,115.46633100000001,124258800
2011-04-20,132.880005,133.389999,132.78999299999998,133.100006,117.04038999999999,156133800
2011-04-21,133.78999299999998,133.83999599999999,133.100006,133.779999,117.63832099999999,135935400
2011-04-25,133.679993,133.860001,133.199997,133.639999,117.51520500000001,65757100
2011-04-26,134.050003,135.059998,133.91000400000001,134.78999299999998,118.526443,146600000
2011-04-27,135.050003,135.869995,134.5,135.669998,119.30027,143031000
2011-04-28,135.429993,136.28999299999998,135.41000400000001,136.110001,119.68718,124791100
2011-04-29,136.16000400000001,136.570007,135.979996,136.429993,119.96858200000001,115094100
2011-05-02,137.070007,137.179993,135.949997,136.220001,119.78391299999998,126278700
2011-05-03,135.96000700000002,136.190002,135.03999299999998,135.729996,119.353058,138375000
2011-05-04,135.669998,135.729996,134.229996,134.830002,118.56161499999999,182678500
2011-05-05,134.080002,134.949997,133.020004,133.610001,117.48883799999999,226900000
2011-05-06,134.940002,135.630005,133.679993,134.199997,118.00765200000001,222787200
2011-05-09,134.190002,135.110001,133.979996,134.720001,118.46489,114104500
2011-05-10,135.169998,136.110001,135.0,135.869995,119.47613500000001,114806900
2011-05-11,135.669998,135.690002,133.820007,134.440002,118.218681,193564200
2011-05-12,134.080002,135.360001,133.389999,135.080002,118.781456,171550700
2011-05-13,135.149994,135.33999599999999,133.559998,134.03999299999998,117.866974,157444900
2011-05-16,133.559998,134.610001,132.970001,133.190002,117.119499,141675400
2011-05-17,132.690002,133.350006,132.119995,133.169998,117.10193600000001,192686200
2011-05-18,133.240005,134.5,132.949997,134.360001,118.148323,135217900
2011-05-19,134.800003,135.029999,133.940002,134.679993,118.42971000000001,119489500
2011-05-20,134.330002,134.679993,133.360001,133.610001,117.48883799999999,182594900
2011-05-23,131.979996,132.720001,131.58999599999999,132.059998,116.12583899999998,168700000
2011-05-24,132.440002,132.729996,131.699997,131.949997,116.02911399999999,147199600
2011-05-25,131.419998,132.940002,131.380005,132.389999,116.416046,151050100
2011-05-26,132.029999,133.240005,131.779999,133.0,116.952423,164850000
2011-05-27,133.369995,133.869995,132.96000700000002,133.509995,117.400894,120921900
2011-05-31,134.770004,134.919998,133.83999599999999,134.899994,118.62316100000001,164731200
2011-06-01,134.509995,134.919998,131.759995,131.869995,115.958794,233094300
2011-06-02,131.96000700000002,132.240005,130.96000700000002,131.729996,115.83564799999999,200466800
2011-06-03,130.149994,131.419998,130.080002,130.419998,114.68375400000001,234690200
2011-06-06,130.08999599999999,130.360001,128.869995,129.03999299999998,113.470238,179951200
2011-06-07,129.699997,130.070007,128.850006,128.96000700000002,113.39991,161660500
2011-06-08,128.759995,129.190002,128.179993,128.419998,112.92503400000001,198696400
2011-06-09,128.770004,129.929993,128.46000700000002,129.399994,113.78678899999998,160964400
2011-06-10,128.850006,128.929993,127.260002,127.599998,112.20399499999999,238629400
2011-06-13,127.889999,128.240005,127.050003,127.699997,112.291908,207599800
2011-06-14,128.869995,129.770004,128.820007,129.320007,113.71646100000001,160570400
2011-06-15,128.240005,129.300003,126.68,127.019997,111.69396200000001,300958000
2011-06-16,127.059998,127.970001,126.32,127.300003,111.940201,308032800
2011-06-17,127.93,127.940002,126.620003,127.050003,112.274239,233284900
2011-06-20,126.620003,127.970001,126.58000200000001,127.699997,112.848625,159479000
2011-06-21,128.360001,129.699997,127.75,129.449997,114.395103,193157300
